epoch,loss,micro_p,micro_r,micro_f1,macro_p,macro_r,macro_f1,max_micro_p,max_micro_r,max_micro_f1,max_macro_p,max_macro_r,max_macro_f1
1,0.871317370424736,0.45721694036300775,0.45721694036300775,0.45721694036300775,0.48490845326103105,0.45506420169857276,0.44617633157436876,0.45721694036300775,0.45721694036300775,0.45721694036300775,0.48490845326103105,0.45506420169857276,0.44617633157436876
2,0.10969606384775307,0.36430423509075194,0.36430423509075194,0.36430423509075194,0.37148983611357683,0.3598748187887154,0.3217000733365149,0.45721694036300775,0.45721694036300775,0.45721694036300775,0.48490845326103105,0.45506420169857276,0.44617633157436876
3,0.10703443115248587,0.35738980121002595,0.35738980121002595,0.35738980121002595,0.3641925818963432,0.3517130837797054,0.30654644703925815,0.45721694036300775,0.45721694036300775,0.45721694036300775,0.48490845326103105,0.45506420169857276,0.44617633157436876
4,0.08899283558544895,0.44165946413137425,0.44165946413137425,0.44165946413137425,0.4741022593758333,0.4390613421899071,0.4065374744541487,0.45721694036300775,0.45721694036300775,0.45721694036300775,0.48490845326103105,0.45506420169857276,0.44617633157436876
5,0.12125289076397017,0.4010371650821089,0.4010371650821089,0.4010371650821089,0.3920041848538506,0.4025663083783992,0.34815367285444637,0.45721694036300775,0.45721694036300775,0.45721694036300775,0.48490845326103105,0.45506420169857276,0.44617633157436876
6,0.13163730028204618,0.33967156439066554,0.33967156439066554,0.33967156439066554,0.33663009384872594,0.33477728134959994,0.29277169405598336,0.45721694036300775,0.45721694036300775,0.45721694036300775,0.48490845326103105,0.45506420169857276,0.44617633157436876
7,0.1391221403145496,0.36257562662057047,0.36257562662057047,0.3625756266205704,0.36100534478682933,0.3577450697904677,0.3044815612710568,0.45721694036300775,0.45721694036300775,0.45721694036300775,0.48490845326103105,0.45506420169857276,0.44617633157436876
8,0.23165594279559118,0.452895419187554,0.452895419187554,0.452895419187554,0.457943128650701,0.4520702460887077,0.4481162117113313,0.45721694036300775,0.45721694036300775,0.45721694036300775,0.48490845326103105,0.45506420169857276,0.4481162117113313
9,0.1997564112481672,0.3777009507346586,0.3777009507346586,0.3777009507346586,0.49880328847304967,0.3726373587831088,0.322288718435411,0.45721694036300775,0.45721694036300775,0.45721694036300775,0.49880328847304967,0.45506420169857276,0.4481162117113313
10,0.3167634763763234,0.43949870354364734,0.43949870354364734,0.43949870354364734,0.4535700682772364,0.43892882824109136,0.43203611761529037,0.45721694036300775,0.45721694036300775,0.45721694036300775,0.49880328847304967,0.45506420169857276,0.4481162117113313
11,0.27880310269762454,0.4351771823681936,0.4351771823681936,0.4351771823681936,0.435022229597453,0.43183148091858636,0.3921558125479399,0.45721694036300775,0.45721694036300775,0.45721694036300775,0.49880328847304967,0.45506420169857276,0.4481162117113313
12,0.2675928318014853,0.442523768366465,0.442523768366465,0.442523768366465,0.42226961897926807,0.43985820280907595,0.41696179503736475,0.45721694036300775,0.45721694036300775,0.45721694036300775,0.49880328847304967,0.45506420169857276,0.4481162117113313
