epoch,loss,micro_p,micro_r,micro_f1,macro_p,macro_r,macro_f1,max_micro_p,max_micro_r,max_micro_f1,max_macro_p,max_macro_r,max_macro_f1
37,0.03228465351904054,0.8610315186246418,0.8610315186246418,0.8610315186246418,0.764326122220859,0.8460412807526617,0.7925693084928753,0.914756446991404,0.914756446991404,0.914756446991404,0.9043619901844644,0.8482095374742575,0.8302416433423156
38,0.01762829325275381,0.8975644699140402,0.8975644699140402,0.8975644699140402,0.8270508288639689,0.8064469499855449,0.8161423867744237,0.914756446991404,0.914756446991404,0.914756446991404,0.9043619901844644,0.8482095374742575,0.8302416433423156
39,0.06316061501924747,0.8703438395415473,0.8703438395415473,0.8703438395415473,0.7736702635599695,0.8273193208627342,0.79536941879233,0.914756446991404,0.914756446991404,0.914756446991404,0.9043619901844644,0.8482095374742575,0.8302416433423156
40,0.015917656938621936,0.9083094555873925,0.9083094555873925,0.9083094555873925,0.8498336870658959,0.8194475674479529,0.8334253113580432,0.914756446991404,0.914756446991404,0.914756446991404,0.9043619901844644,0.8482095374742575,0.8334253113580432
41,0.01322996737493887,0.9226361031518625,0.9226361031518625,0.9226361031518625,0.9032147004953108,0.8135049379146903,0.8492531045653609,0.9226361031518625,0.9226361031518625,0.9226361031518625,0.9043619901844644,0.8482095374742575,0.8492531045653609
42,0.009851119995099555,0.9047277936962751,0.9047277936962751,0.9047277936962751,0.8585932640184839,0.788047997887065,0.816846152859695,0.9226361031518625,0.9226361031518625,0.9226361031518625,0.9043619901844644,0.8482095374742575,0.8492531045653609
43,0.002238680443029313,0.8896848137535817,0.8896848137535817,0.8896848137535817,0.819692333312517,0.7740694341831471,0.7937827094556226,0.9226361031518625,0.9226361031518625,0.9226361031518625,0.9043619901844644,0.8482095374742575,0.8492531045653609
44,0.0063119390477883635,0.8939828080229226,0.8939828080229226,0.8939828080229227,0.8348217247647988,0.7701754949514418,0.7965775948644231,0.9226361031518625,0.9226361031518625,0.9226361031518625,0.9043619901844644,0.8482095374742575,0.8492531045653609
45,0.0023519677352005887,0.8703438395415473,0.8703438395415473,0.8703438395415473,0.7739205239205239,0.7818483897793911,0.7777725008025399,0.9226361031518625,0.9226361031518625,0.9226361031518625,0.9043619901844644,0.8482095374742575,0.8492531045653609
46,0.47579286841105894,0.917621776504298,0.917621776504298,0.917621776504298,0.9412464985994398,0.7698703328943283,0.8244557022373316,0.9226361031518625,0.9226361031518625,0.9226361031518625,0.9412464985994398,0.8482095374742575,0.8492531045653609
47,0.32515006907303573,0.8868194842406877,0.8868194842406877,0.8868194842406877,0.8761118127810856,0.7008805085320455,0.7480720029239767,0.9226361031518625,0.9226361031518625,0.9226361031518625,0.9412464985994398,0.8482095374742575,0.8492531045653609
48,0.16983714758061022,0.9197707736389685,0.9197707736389685,0.9197707736389684,0.8832995347222516,0.8231380653082494,0.8489177489177491,0.9226361031518625,0.9226361031518625,0.9226361031518625,0.9412464985994398,0.8482095374742575,0.8492531045653609
49,0.0880959222385782,0.8896848137535817,0.8896848137535817,0.8896848137535817,0.8035152582727616,0.8357799835105415,0.8180322318526544,0.9226361031518625,0.9226361031518625,0.9226361031518625,0.9412464985994398,0.8482095374742575,0.8492531045653609
50,0.34864246871836907,0.8130372492836676,0.8130372492836676,0.8130372492836676,0.7167337127158556,0.8153626788588724,0.7407912512885526,0.9226361031518625,0.9226361031518625,0.9226361031518625,0.9412464985994398,0.8482095374742575,0.8492531045653609
51,0.21823029445202766,0.9283667621776505,0.9283667621776505,0.9283667621776505,0.8709147462666048,0.8851805452942583,0.8778024040363722,0.9283667621776505,0.9283667621776505,0.9283667621776505,0.9412464985994398,0.8851805452942583,0.8778024040363722
52,0.07452404175155077,0.8359598853868195,0.8359598853868195,0.8359598853868195,0.7369729545524955,0.8276155600526807,0.7639619750807569,0.9283667621776505,0.9283667621776505,0.9283667621776505,0.9412464985994398,0.8851805452942583,0.8778024040363722
53,0.12407034033534171,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9194951846153172,0.8415548631410634,0.8740269930947897,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
54,0.08380712747868757,0.8409742120343839,0.8409742120343839,0.8409742120343839,0.7380268836625663,0.8127875393944586,0.7632119411743132,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
55,0.05715466786404202,0.8116045845272206,0.8116045845272206,0.8116045845272206,0.7203029434250765,0.8291110325898801,0.7440990515965755,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
56,0.04352311960681283,0.8782234957020058,0.8782234957020058,0.8782234957020058,0.7860225647966614,0.8077300582841683,0.7960853052877592,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
57,0.022646949335505366,0.8818051575931232,0.8818051575931232,0.8818051575931232,0.8028030003947888,0.762803422098016,0.7802550049369643,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
58,0.011416263500987742,0.8545845272206304,0.8545845272206304,0.8545845272206304,0.7515529770276606,0.8064112585168768,0.7729712148316801,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
59,0.03376453203197693,0.914756446991404,0.914756446991404,0.914756446991404,0.8711371237458194,0.8168545822492049,0.840358559955872,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
60,0.01635085976608852,0.8868194842406877,0.8868194842406877,0.8868194842406877,0.7999157386305205,0.822677645362429,0.810479283738035,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
61,0.021717568656158353,0.8438395415472779,0.8438395415472779,0.8438395415472779,0.740206379662162,0.8096502592985199,0.7645824759653319,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
62,0.4069624126099804,0.83810888252149,0.83810888252149,0.83810888252149,0.7383166829905321,0.8256685904368279,0.7651741826767059,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
63,1.8626647094656748,0.8810888252148997,0.8810888252148997,0.8810888252148998,0.8420058534230456,0.7022831832507076,0.7437489771455617,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
64,1.2148012630219744,0.8631805157593123,0.8631805157593123,0.8631805157593123,0.7627824595420987,0.7515284871457175,0.7569157078167579,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
65,0.1957712917517902,0.828080229226361,0.828080229226361,0.828080229226361,0.7259835017948111,0.8098537006699289,0.7512029941186955,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
66,0.03000255680406008,0.8588825214899714,0.8588825214899714,0.8588825214899714,0.7549832806380681,0.7797818537434997,0.7661810529895636,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
67,0.04742688883680324,0.8832378223495702,0.8832378223495702,0.8832378223495702,0.8013682745825603,0.7782863812063002,0.7889805226058515,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
68,0.026622862182174637,0.8846704871060171,0.8846704871060171,0.8846704871060171,0.8040661719233149,0.7807776457193436,0.7915697186474975,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
69,0.0455714691013686,0.8997134670487106,0.8997134670487106,0.8997134670487106,0.84717117164935,0.7801405530036155,0.8075734005474273,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
70,0.4281269750647265,0.9011461318051576,0.9011461318051576,0.9011461318051575,0.9300795287593375,0.7225452300136699,0.7778546521281895,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
71,0.33440450128682464,0.9197707736389685,0.9197707736389685,0.9197707736389684,0.9058896717350733,0.8004025997665778,0.8405482581382068,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
72,0.25936770052093805,0.8875358166189111,0.8875358166189111,0.8875358166189111,0.8332079505859994,0.7402892436620874,0.7742112610037138,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
73,0.31168037997612325,0.9083094555873925,0.9083094555873925,0.9083094555873925,0.8773123284401481,0.7820964454866353,0.818497255437322,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
74,0.08127959025084812,0.9169054441260746,0.9169054441260746,0.9169054441260746,0.9071239972841804,0.7889242234428704,0.8321475363616764,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
75,0.03174160912044686,0.919054441260745,0.919054441260745,0.919054441260745,0.9228190049077678,0.7853532920026126,0.8333908947365642,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
76,0.04050406627357006,0.9126074498567335,0.9126074498567335,0.9126074498567335,0.883954603954604,0.7928181626745758,0.8283719561598336,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
77,0.005802240091402143,0.9083094555873925,0.9083094555873925,0.9083094555873925,0.8417708472712939,0.8373111475164092,0.8395142893068204,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
78,0.016803903171886996,0.9262177650429799,0.9262177650429799,0.92621776504298,0.8931165729638291,0.8384086601779577,0.8623267570841093,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
79,0.006854241046465031,0.920487106017192,0.920487106017192,0.920487106017192,0.8975603070175439,0.8105800220573276,0.8453667196560777,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
80,0.011112556273214723,0.91189111747851,0.91189111747851,0.91189111747851,0.8498058166732865,0.8394794042380049,0.8445033076599154,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
81,0.011099786625049375,0.9040114613180515,0.9040114613180515,0.9040114613180515,0.872097087856633,0.7697507664742896,0.8076802868798525,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
82,0.03292763759443056,0.913323782234957,0.913323782234957,0.913323782234957,0.8682190635451505,0.8143633177361616,0.8376755105433655,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
83,0.006870374611029498,0.9040114613180515,0.9040114613180515,0.9040114613180515,0.8372904061097952,0.8217175448552533,0.8291715371127996,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
84,0.07869123177297656,0.9097421203438395,0.9097421203438395,0.9097421203438396,0.8674793861206455,0.7992033664193248,0.8274717514124295,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
85,0.10283026542235339,0.9032951289398281,0.9032951289398281,0.9032951289398281,0.8579892101308906,0.7823088097252113,0.8126593603220755,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
86,0.011474226856308369,0.9183381088825215,0.9183381088825215,0.9183381088825215,0.9106344456458872,0.7914154879559139,0.8350415443554406,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
87,0.0196102268586368,0.9169054441260746,0.9169054441260746,0.9169054441260746,0.8737132451616366,0.8230274217553778,0.8452322242993512,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
88,0.0039041147014957363,0.9061604584527221,0.9061604584527221,0.9061604584527221,0.8643074388543911,0.7872913387512983,0.8182101940903104,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
89,0.027622725540085824,0.8452722063037249,0.8452722063037249,0.8452722063037249,0.7418326360995677,0.8105175619871582,0.7661554496724239,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
90,0.13213997844748313,0.8538681948424068,0.8538681948424068,0.8538681948424068,0.7480550007345518,0.783242141630886,0.7631379333288975,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
91,0.12718235266955483,0.920487106017192,0.920487106017192,0.920487106017192,0.902830295163384,0.8057081365841123,0.8435380537675123,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
92,0.03049111001072296,0.83810888252149,0.83810888252149,0.83810888252149,0.7260575096850947,0.7672059647582439,0.7427286278577463,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
93,0.07450379607702488,0.8889684813753582,0.8889684813753582,0.8889684813753582,0.8008482745324851,0.8564578358834888,0.8237969405911165,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
94,0.11907901826657746,0.7328080229226361,0.7328080229226361,0.7328080229226362,0.6578588633897139,0.7554259955242898,0.661986569252091,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
95,0.2748816023136938,0.7944126074498568,0.7944126074498568,0.7944126074498568,0.6864312305678285,0.760240774647636,0.7061787588800454,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
96,0.4873051277985245,0.7277936962750716,0.7277936962750716,0.7277936962750716,0.6711579836197357,0.786493634426563,0.6685983022597388,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
97,0.2797091391836913,0.8567335243553008,0.8567335243553008,0.8567335243553008,0.7545247639604716,0.8093361743742393,0.7760257730800948,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
98,0.35820347268710384,0.8954154727793696,0.8954154727793696,0.8954154727793696,0.825957505464427,0.7954022250061568,0.80933457564838,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
99,0.16658856255666918,0.8782234957020058,0.8782234957020058,0.8782234957020058,0.7887625984095356,0.7849945927424967,0.7868549154856209,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
100,0.2466337071081663,0.8631805157593123,0.8631805157593123,0.8631805157593123,0.7617765489471435,0.7710160290385789,0.76623488205924,0.9340974212034384,0.9340974212034384,0.9340974212034384,0.9412464985994398,0.8851805452942583,0.8778024040363722
