epoch,loss,micro_p,micro_r,micro_f1,macro_p,macro_r,macro_f1,max_micro_p,max_micro_r,max_micro_f1,max_macro_p,max_macro_r,max_macro_f1
1,0.33787277366047874,0.5839682013911891,0.5839682013911891,0.5839682013911891,0.5390438408488859,0.6072089283211292,0.5609094080621113,0.5839682013911891,0.5839682013911891,0.5839682013911891,0.5390438408488859,0.6072089283211292,0.5609094080621113
2,0.2542778519776998,0.6280225240145744,0.6280225240145744,0.6280225240145744,0.7489018259356471,0.5950014935129448,0.6176492533688871,0.6280225240145744,0.6280225240145744,0.6280225240145744,0.7489018259356471,0.6072089283211292,0.6176492533688871
3,0.11285847966751994,0.577343491222259,0.577343491222259,0.577343491222259,0.6080094978685705,0.6040548981733855,0.6045058157593287,0.6280225240145744,0.6280225240145744,0.6280225240145744,0.7489018259356471,0.6072089283211292,0.6176492533688871
4,0.5372460158219705,0.6253726399470023,0.6253726399470023,0.6253726399470023,0.6633312166316481,0.6269201829170301,0.633912766790035,0.6280225240145744,0.6280225240145744,0.6280225240145744,0.7489018259356471,0.6269201829170301,0.633912766790035
5,0.419714527427463,0.6104670420669096,0.6104670420669096,0.6104670420669096,0.6210151803848099,0.606508492453767,0.6079302307051746,0.6280225240145744,0.6280225240145744,0.6280225240145744,0.7489018259356471,0.6269201829170301,0.633912766790035
6,0.5422875510170634,0.5627691288506128,0.5627691288506128,0.5627691288506128,0.631122750582399,0.5687370925156197,0.5609149543793738,0.6280225240145744,0.6280225240145744,0.6280225240145744,0.7489018259356471,0.6269201829170301,0.633912766790035
7,0.876761038253616,0.6432593574031136,0.6432593574031136,0.6432593574031136,0.7223471729667417,0.5825122016654848,0.6222757948509988,0.6432593574031136,0.6432593574031136,0.6432593574031136,0.7489018259356471,0.6269201829170301,0.633912766790035
8,0.6820021227276,0.6084796290162305,0.6084796290162305,0.6084796290162305,0.5891248691106847,0.6295582230496877,0.573491059688013,0.6432593574031136,0.6432593574031136,0.6432593574031136,0.7489018259356471,0.6295582230496877,0.633912766790035
9,0.6780618181857474,0.6439218284200067,0.6439218284200067,0.6439218284200067,0.6160440913442227,0.609726316789758,0.6047028349415708,0.6439218284200067,0.6439218284200067,0.6439218284200067,0.7489018259356471,0.6295582230496877,0.633912766790035
10,0.29725139958769947,0.6018549188473005,0.6018549188473005,0.6018549188473005,0.7371761945181972,0.6162364414826209,0.6598857667070657,0.6439218284200067,0.6439218284200067,0.6439218284200067,0.7489018259356471,0.6295582230496877,0.6598857667070657
11,0.21687498054244522,0.6313348790990394,0.6313348790990394,0.6313348790990394,0.7024015178606702,0.672807715820557,0.6828523085601363,0.6439218284200067,0.6439218284200067,0.6439218284200067,0.7489018259356471,0.672807715820557,0.6828523085601363
12,0.2019126595386644,0.6601523683338854,0.6601523683338854,0.6601523683338854,0.6715434360368808,0.7232395436844196,0.6748899609304859,0.6601523683338854,0.6601523683338854,0.6601523683338854,0.7489018259356471,0.7232395436844196,0.6828523085601363
13,0.7154046377901289,0.6319973501159324,0.6319973501159324,0.6319973501159324,0.7290616338488869,0.6602916732304462,0.688485589315027,0.6601523683338854,0.6601523683338854,0.6601523683338854,0.7489018259356471,0.7232395436844196,0.688485589315027
14,0.34424248915950073,0.6243789334216628,0.6243789334216628,0.6243789334216628,0.6112554417738025,0.6164997996771706,0.6136027459729863,0.6601523683338854,0.6601523683338854,0.6601523683338854,0.7489018259356471,0.7232395436844196,0.688485589315027
15,0.2895320048306719,0.6240476979132163,0.6240476979132163,0.6240476979132163,0.7090067745165289,0.6548702321733171,0.6781030087142654,0.6601523683338854,0.6601523683338854,0.6601523683338854,0.7489018259356471,0.7232395436844196,0.688485589315027
16,0.5540545530138278,0.6038423318979794,0.6038423318979794,0.6038423318979794,0.6191907564123085,0.5924960652145399,0.6025389892677229,0.6601523683338854,0.6601523683338854,0.6601523683338854,0.7489018259356471,0.7232395436844196,0.688485589315027
17,0.5233527543723977,0.6674395495197085,0.6674395495197085,0.6674395495197085,0.7810091455544492,0.6397473903691691,0.6534984307471854,0.6674395495197085,0.6674395495197085,0.6674395495197085,0.7810091455544492,0.7232395436844196,0.688485589315027
18,0.5586571237653633,0.6445842994368997,0.6445842994368997,0.6445842994368997,0.7127062927129146,0.6944937792861594,0.7014673778528502,0.6674395495197085,0.6674395495197085,0.6674395495197085,0.7810091455544492,0.7232395436844196,0.7014673778528502
19,0.2676054950400667,0.6300099370652534,0.6300099370652534,0.6300099370652534,0.5825333153101033,0.7245972483437166,0.598630663733071,0.6674395495197085,0.6674395495197085,0.6674395495197085,0.7810091455544492,0.7245972483437166,0.7014673778528502
20,0.41725082932216734,0.6296787015568069,0.6296787015568069,0.6296787015568069,0.6108180657815294,0.6200420731391478,0.6124971968175486,0.6674395495197085,0.6674395495197085,0.6674395495197085,0.7810091455544492,0.7245972483437166,0.7014673778528502
21,0.24626970549589625,0.6273600529976814,0.6273600529976814,0.6273600529976814,0.6778236850632781,0.6297704242551815,0.6350122096349209,0.6674395495197085,0.6674395495197085,0.6674395495197085,0.7810091455544492,0.7245972483437166,0.7014673778528502
22,0.21901831372668937,0.6558463067240808,0.6558463067240808,0.6558463067240808,0.6492412662493605,0.6382279600103283,0.6242957397336688,0.6674395495197085,0.6674395495197085,0.6674395495197085,0.7810091455544492,0.7245972483437166,0.7014673778528502
23,0.24842425555932085,0.6084796290162305,0.6084796290162305,0.6084796290162305,0.6535968611874585,0.614770845859584,0.5962060184261131,0.6674395495197085,0.6674395495197085,0.6674395495197085,0.7810091455544492,0.7245972483437166,0.7014673778528502
24,0.5005016771051984,0.66445842994369,0.66445842994369,0.66445842994369,0.7258049337480119,0.6671469106050627,0.6861713461797825,0.6674395495197085,0.6674395495197085,0.6674395495197085,0.7810091455544492,0.7245972483437166,0.7014673778528502
25,0.3820586137227119,0.6217290493540908,0.6217290493540908,0.6217290493540908,0.574240080863503,0.6408412120554823,0.5869421400827813,0.6674395495197085,0.6674395495197085,0.6674395495197085,0.7810091455544492,0.7245972483437166,0.7014673778528502
26,0.5848888011089888,0.637628353759523,0.637628353759523,0.637628353759523,0.7129821886419293,0.6705773758914391,0.6710897335760444,0.6674395495197085,0.6674395495197085,0.6674395495197085,0.7810091455544492,0.7245972483437166,0.7014673778528502
